carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.01,62.8,56.0,6.35,6.43,4.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,61.2,61.0,7.43,7.37,4.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,61.0,56.0,6.46,6.49,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,62.4,59.0,7.29,7.32,4.56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,61.3,55.0,4.32,4.3,2.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,60.6,58.0,4.44,4.47,2.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,61.5,56.0,6.45,6.47,3.97,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,58.3,63.0,6.53,6.5,3.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.18,62.0,56.0,6.76,6.79,4.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.09,63.1,60.0,8.04,8.12,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,62.4,61.0,6.17,6.13,3.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.7,56.0,5.13,5.15,3.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.56,62.1,55.0,7.45,7.41,4.62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.52,61.8,55.1,7.38,7.42,4.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,63.4,56.0,4.73,4.67,2.98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,59.5,62.0,5.3,5.35,3.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,61.0,60.0,4.32,4.3,2.63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,64.3,56.0,7.93,7.89,5.09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.81,62.5,59.0,5.97,5.9,3.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,61.6,56.0,4.85,4.83,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.0,57.0,6.44,6.37,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,63.2,61.0,5.05,5.02,3.18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.9,59.0,4.39,4.36,2.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6,62.0,55.0,7.49,7.54,4.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,60.8,61.0,4.65,4.66,2.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.73,63.7,59.0,5.67,5.69,3.62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.04,60.2,58.0,8.24,8.17,4.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.33,61.5,55.0,4.46,4.49,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,62.0,56.0,5.75,5.79,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,60.4,57.0,4.46,4.42,2.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.58,59.3,59.0,5.46,5.51,3.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.25,60.7,57.0,4.06,4.09,2.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,60.8,60.0,5.16,5.14,3.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.01,63.6,59.0,7.96,8.01,5.08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,63.5,57.0,4.28,4.32,2.73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.3,55.0,4.34,4.29,2.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.23,61.5,58.0,3.9,3.94,2.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.35,62.0,56.0,4.54,4.56,2.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.43,60.2,60.0,4.91,4.85,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.39,60.9,55.0,4.75,4.8,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.42,60.7,60.0,4.81,4.88,2.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.26,61.1,57.0,4.12,4.16,2.53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2,60.2,58.0,6.9,6.86,4.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.21,63.3,63.0,6.72,6.67,4.24,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.01,60.3,60.0,6.49,6.45,3.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,60.5,58.0,6.46,6.4,3.89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.27,59.6,61.0,4.26,4.23,2.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,60.8,56.0,5.8,5.84,3.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,63.0,57.0,8.07,8.0,5.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,61.2,61.0,4.29,4.37,2.65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.27,61.0,61.0,6.95,7.01,4.26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8,61.7,62.0,5.89,5.94,3.65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.76,59.0,70.0,5.89,5.8,3.46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,60.8,58.0,4.51,4.57,2.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,60.2,58.0,4.37,4.43,2.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,61.2,57.0,5.73,5.68,3.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.3,60.0,4.25,4.22,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.55,61.7,57.0,7.4,7.44,4.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,62.2,54.4,5.73,5.76,3.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.53,59.3,61.0,5.29,5.26,3.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.48,60.8,56.3,5.1,5.08,3.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,58.9,60.0,4.84,4.87,2.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.04,61.6,55.0,6.51,6.54,4.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.56,61.9,58.0,7.4,7.44,4.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.82,62.0,59.0,6.02,5.94,3.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.56,59.9,60.0,5.39,5.33,3.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,63.1,56.0,6.91,6.79,4.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.34,61.4,58.0,7.13,7.07,4.36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.14,61.3,55.8,6.74,6.76,4.13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.65,61.4,57.8,5.5,5.56,3.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.27,59.6,57.0,7.09,7.06,4.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.55,62.7,60.0,5.27,5.19,3.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,62.3,60.0,7.29,7.35,4.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,62.0,60.0,6.37,6.4,3.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,63.3,59.0,3.99,4.04,2.54,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.9,62.0,59.0,6.2,6.1,3.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,61.2,57.2,8.08,8.14,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.13,61.3,57.0,6.72,6.7,4.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.82,61.6,60.0,7.78,7.74,4.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,63.3,56.0,5.08,5.12,3.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,65.4,59.0,7.09,7.14,4.65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5,61.7,68.0,5.09,5.03,3.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.25,62.2,59.0,6.86,6.88,4.27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36,61.4,58.0,4.56,4.6,2.81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,59.7,55.0,6.66,6.73,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.71,62.1,56.0,5.69,5.75,3.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.2,63.8,58.0,6.67,6.69,4.26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,60.4,57.0,5.22,5.17,3.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,60.6,57.0,4.82,4.85,2.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,58.8,59.0,4.44,4.5,2.63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.39,61.6,55.0,4.71,4.74,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,58.6,62.0,5.83,5.8,3.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.18,61.4,56.0,6.79,6.82,4.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,59.1,62.0,5.82,5.86,3.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.54,62.0,53.9,5.22,5.24,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.46,63.5,57.0,4.91,4.85,3.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.41,62.6,55.0,4.77,4.79,2.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,62.8,55.0,6.3,6.38,3.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.48,62.4,54.0,5.03,5.03,3.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.57,60.4,58.0,7.55,7.59,4.57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.22,59.2,61.0,6.99,6.92,4.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.36,59.9,58.0,7.16,7.2,4.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,61.4,58.0,6.18,6.23,3.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.53,61.7,57.0,7.36,7.41,4.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.26,61.9,58.0,6.88,6.81,4.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,62.2,57.0,5.67,5.72,3.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,61.4,56.0,4.5,4.53,2.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.93,63.5,57.0,6.13,6.21,3.92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,58.7,63.0,6.52,6.6,3.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36,63.1,57.0,4.55,4.51,2.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.5,61.0,4.23,4.28,2.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.74,62.0,56.0,5.78,5.82,3.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.28,60.6,55.0,4.26,4.3,2.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,61.6,54.0,4.6,4.65,2.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.55,62.0,55.0,5.31,5.28,3.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,62.5,57.0,6.37,6.44,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.2,58.0,4.42,4.37,2.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.0,58.0,5.19,5.14,3.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.58,62.2,55.0,5.4,5.36,3.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.7,62.4,55.0,7.61,7.69,4.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.36,61.3,57.0,7.13,7.23,4.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.55,61.7,56.4,5.26,5.3,3.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,61.5,56.0,6.45,6.49,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,62.6,60.0,6.32,6.3,3.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.6,59.0,6.33,6.37,4.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.6,55.0,4.79,4.77,2.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.91,64.7,57.0,6.02,6.04,3.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.25,62.1,58.0,4.0,4.05,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.56,61.4,58.0,5.29,5.33,3.26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,61.7,57.0,4.49,4.52,2.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.63,61.7,58.0,7.54,7.51,4.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.82,62.4,54.0,5.97,6.04,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,61.1,59.0,7.37,7.35,4.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,60.8,58.0,5.35,5.31,3.24,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.26,61.4,57.0,7.02,6.96,4.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.12,62.4,54.0,6.65,6.68,4.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.52,60.9,58.0,5.21,5.17,3.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,61.2,58.0,6.52,6.55,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.48,61.3,60.0,5.01,4.97,3.06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,61.9,58.0,4.39,4.36,2.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,60.5,59.0,4.42,4.41,2.67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,65.9,57.0,5.6,5.54,3.67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.95,63.7,55.0,6.2,6.24,3.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.2,55.6,4.33,4.38,2.67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.41,59.2,58.0,4.83,4.87,2.87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,63.3,57.0,6.08,6.14,3.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.57,61.7,56.0,7.45,7.48,4.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.06,62.3,58.0,6.52,6.49,4.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.1,55.0,4.75,4.79,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,62.0,55.0,4.21,4.23,2.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,62.8,55.0,6.38,6.35,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.2,55.0,4.76,4.73,2.95,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.08,62.4,57.0,6.56,6.49,4.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,60.7,56.0,5.25,5.3,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.29,61.2,56.0,4.26,4.29,2.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.33,60.7,56.0,8.55,8.61,5.21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,60.9,58.0,4.49,4.45,2.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.52,60.9,57.0,5.17,5.21,3.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,63.5,60.0,7.27,7.24,4.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.96,66.3,58.0,6.07,5.9,3.97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.56,61.5,56.0,7.5,7.46,4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.05,61.2,57.0,6.62,6.55,4.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,58.8,63.0,4.48,4.54,2.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.0,61.0,6.42,6.37,4.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.1,60.0,5.14,5.18,3.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.01,62.1,66.0,7.99,7.92,4.94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,59.7,60.0,6.45,6.42,3.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.23,61.4,56.0,6.91,6.96,4.26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,57.0,4.74,4.76,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,65.8,62.0,7.1,7.06,4.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.1,61.6,56.0,6.61,6.66,4.09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,62.1,54.0,4.64,4.67,2.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,58.0,4.3,4.31,2.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.39,63.3,54.0,4.62,4.67,2.94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,62.6,58.0,6.15,6.11,3.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.8,57.0,5.12,5.04,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.95,59.9,58.0,6.37,6.41,3.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,61.2,56.0,4.4,4.42,2.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.7,58.0,4.38,4.41,2.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,61.6,58.0,4.8,4.74,2.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.36,61.3,60.0,4.59,4.54,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.1,57.0,4.78,4.81,2.93,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.51,61.3,59.0,5.17,5.11,3.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,60.4,57.0,4.51,4.53,2.73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,57.6,63.0,5.89,5.95,3.41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.51,61.5,55.0,5.16,5.18,3.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,63.1,54.0,6.43,6.37,4.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,62.7,56.0,6.89,6.85,4.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,62.7,56.0,4.6,4.55,2.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.07,61.5,54.0,6.64,6.6,4.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.4,54.0,6.41,6.44,4.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.73,60.9,59.0,7.71,7.68,4.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,61.6,56.0,4.34,4.38,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,59.2,60.0,5.29,5.21,3.11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.78,62.3,57.0,5.86,5.85,3.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.1,62.5,55.0,6.61,6.66,4.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.26,63.2,58.0,8.38,8.26,5.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,62.6,58.0,4.75,4.81,2.99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.77,63.8,58.0,5.81,5.78,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,59.2,60.0,4.59,4.64,2.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,62.9,56.0,6.45,6.37,4.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,63.9,58.0,5.58,5.62,3.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.3,56.0,6.19,6.23,3.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.13,62.3,59.0,6.68,6.65,4.15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,62.2,55.0,4.32,4.33,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25,62.9,55.0,4.01,4.05,2.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.3,58.0,5.76,5.79,3.48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.63,61.3,56.0,7.6,7.57,4.65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.42,60.4,59.0,4.82,4.78,2.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,62.8,57.0,4.3,4.27,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.5,61.3,60.0,5.13,5.08,3.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8,62.2,57.0,5.95,5.98,3.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.1,62.0,5.77,5.74,3.46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.07,59.2,61.0,6.67,6.65,3.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,62.0,57.0,5.69,5.73,3.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,61.4,57.0,5.76,5.8,3.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
