carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.59,61.1,58.0,5.39,7.558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,61.3,56.0,4.76,7.188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.57,60.5,57.0,7.6,9.261,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,58.5,59.0,6.35,8.408,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.16,60.7,57.0,6.83,8.301,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,60.7,57.0,5.76,8.141,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,64.2,56.0,5.6,7.636,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,61.1,59.0,5.2,7.607,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.4,60.1,62.0,7.16,9.245,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,63.9,57.0,7.16,9.476,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,62.5,59.0,4.38,6.474,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,62.6,56.0,5.05,7.007,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,62.0,56.0,4.71,6.956,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.55,62.5,56.0,5.22,7.612,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,63.0,59.0,7.94,9.661,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,63.5,55.0,7.31,9.053,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.73,60.0,58.0,5.9,8.177,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.64,64.5,60.0,7.44,8.487,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.3,62.0,55.0,4.3,6.082,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,64.8,58.0,4.24,6.031,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.75,61.1,55.0,5.85,8.175,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.61,63.4,55.0,5.42,7.172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.51,62.2,57.0,7.37,9.778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,62.0,55.0,4.12,6.433,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.5,55.0,6.4,8.411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,57.9,61.0,4.39,6.192,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.2,59.0,4.28,6.778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.06,61.7,59.5,6.51,8.404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,62.5,55.0,4.38,6.417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.04,62.4,56.0,6.5,8.574,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,60.8,57.0,5.16,7.555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,60.7,59.0,5.18,7.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.9,58.0,4.24,6.738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,61.4,55.0,3.92,6.127,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.06,62.0,57.0,6.49,9.172,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,60.0,54.0,5.13,7.023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23,61.9,55.0,3.94,6.211,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,61.0,56.0,6.48,8.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.3,60.0,4.34,6.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,63.5,56.0,4.75,6.807,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,61.1,58.0,6.43,9.137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.73,60.2,56.0,5.86,7.875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,60.3,57.0,3.99,6.273,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,58.5,59.0,6.66,8.805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.04,59.7,59.0,6.67,8.547,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,61.9,56.0,5.75,7.857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,59.2,59.0,5.86,8.059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,60.7,54.0,4.64,6.463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,63.4,55.0,4.7,7.056,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,61.6,56.0,4.16,6.174,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5,59.9,59.0,7.39,9.547,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.7,60.1,60.0,5.73,8.012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.29,61.3,57.0,6.99,9.132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.32,61.3,59.0,7.01,8.628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.31,61.5,55.0,7.05,9.058,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.45,61.4,56.0,4.96,7.228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.59,62.9,57.0,7.38,9.762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,63.4,56.0,4.77,6.576,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.4,56.0,4.37,6.738,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.1,59.8,61.0,6.65,8.21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.33,60.8,55.0,4.49,7.123,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.03,62.1,56.0,6.43,8.608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,61.3,65.0,4.51,6.844,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.3,55.0,4.3,6.787,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.7,57.0,4.4,6.579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.17,63.1,56.0,6.76,8.445,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.64,61.4,57.0,7.55,9.281,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.24,62.3,57.0,6.86,8.105,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.57,61.3,56.0,5.35,7.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.86,61.4,58.0,6.07,8.173,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5,58.5,64.0,5.2,6.923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.9,57.0,5.75,7.614,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.51,63.7,60.0,7.2,9.474,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,60.9,59.0,4.31,6.317,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,59.9,58.0,6.6,8.407,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,63.3,57.0,4.34,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,59.5,58.0,5.82,7.663,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,56.0,6.41,8.84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,63.0,57.0,4.66,6.579,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,62.0,54.0,4.51,6.466,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.61,63.0,60.0,7.45,9.314,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.14,59.2,58.0,6.8,8.495,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,66.8,57.0,7.81,8.995,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.75,62.1,57.0,5.82,7.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.03,62.4,57.0,6.47,9.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,62.5,60.0,4.32,6.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,62.3,56.0,4.32,6.738,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,60.2,58.0,5.25,7.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.8,61.7,58.0,5.98,7.924,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,63.3,56.0,6.35,8.438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.46,61.6,57.0,4.95,7.401,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,61.9,56.0,5.17,7.451,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,62.1,59.0,4.41,6.719,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,61.6,56.0,6.56,8.284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,62.0,58.0,4.24,6.265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,62.0,56.0,4.35,6.815,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,62.6,60.0,7.34,9.082,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.55,61.3,59.0,5.3,7.445,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.79,61.8,60.0,5.92,7.739,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,60.8,62.0,4.4,6.306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,61.7,55.0,4.44,6.057,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,64.1,58.0,4.26,6.089,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.69,58.7,64.0,5.73,7.629,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.9,56.0,5.15,7.215,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.16,62.7,56.0,6.69,8.517,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.23,62.1,56.0,6.84,8.552,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,60.8,59.0,5.7,7.977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.06,61.4,57.0,8.22,9.281,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,61.6,61.0,5.7,7.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.83,61.5,56.0,7.87,9.618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.7,63.1,57.0,7.51,9.244,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,62.5,57.0,4.7,7.129,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.55,61.6,55.0,7.48,9.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,62.4,56.0,5.03,7.138,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,59.8,60.0,6.72,8.582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,62.4,55.0,4.79,6.938,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.93,63.7,54.0,6.15,7.799,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3,60.0,55.0,4.36,6.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27,60.2,55.0,4.24,6.633,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.35,62.1,56.0,4.56,6.863,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,64.8,62.0,6.22,8.489,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.98,61.7,56.0,6.36,8.405,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,63.4,61.0,6.29,8.256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.69,62.0,56.0,7.66,8.818,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.02,64.6,59.0,7.95,9.503,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.51,63.0,58.0,7.32,8.915,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.48,61.6,55.0,5.06,7.043,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,59.3,58.0,6.33,8.355,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.42,61.6,56.0,4.82,6.742,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,61.2,57.0,5.25,7.503,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.58,61.1,57.0,5.36,7.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,61.9,58.0,7.42,9.063,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.28,62.9,57.0,8.34,9.683,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.19,61.5,57.0,6.83,8.225,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.51,62.0,58.0,7.38,9.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,61.3,55.0,5.29,7.426,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.59,59.9,56.0,7.57,9.717,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,63.5,57.0,4.32,6.548,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.66,63.0,57.0,7.45,9.094,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.91,61.2,58.0,6.21,8.283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.1,60.0,5.77,7.829,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,61.6,57.0,4.32,6.654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.06,61.4,57.0,6.52,9.074,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,63.1,58.0,5.08,7.419,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.57,59.6,58.0,7.61,9.254,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,62.0,56.0,4.45,6.168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,63.1,55.0,6.36,8.556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.01,58.6,95.0,8.32,9.502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.74,62.0,54.0,5.85,8.214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.51,62.4,55.0,5.09,7.203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.4,57.0,6.73,8.707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,61.4,59.0,4.35,6.438,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,62.1,55.0,5.66,7.653,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.33,60.3,58.0,7.19,8.808,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,62.8,61.0,4.67,6.942,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.58,63.5,58.0,5.29,7.45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.88,57.4,67.0,6.49,7.844,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.59,62.3,54.0,5.41,7.556,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,61.8,56.0,5.18,7.603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.92,62.5,59.0,6.24,8.175,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,61.7,56.0,6.82,8.473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,62.7,53.0,6.18,8.244,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.0,57.0,4.28,6.422,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3,61.5,55.0,4.31,6.489,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,62.9,59.0,5.09,7.465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.76,59.6,57.0,5.91,7.935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.35,61.8,55.0,4.53,6.441,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.34,61.1,58.0,7.12,9.253,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.4,56.0,6.16,8.313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,60.5,57.0,5.52,7.961,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3,60.7,58.0,4.37,6.921,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.41,62.7,55.0,4.74,6.915,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,57.9,62.0,6.33,8.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.4,55.0,4.83,7.009,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,61.5,60.0,4.51,6.516,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,62.1,58.0,5.71,7.424,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.28,61.8,55.0,4.21,6.192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,61.7,57.0,6.84,8.947,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,64.0,56.0,7.21,8.685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.6,61.5,55.0,5.49,7.365,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.4,57.0,6.83,8.614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,62.7,56.0,4.72,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,59.5,56.0,5.35,7.719,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.21,60.0,58.0,6.89,9.252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.91,62.6,54.0,6.22,8.311,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,61.0,58.0,4.79,6.985,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.7,59.0,6.11,8.336,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.78,61.5,56.0,5.94,7.903,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.58,60.2,57.0,5.41,7.589,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.2,53.0,4.29,6.242,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,63.7,57.0,4.44,6.194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.75,61.1,59.0,5.85,8.008,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.7,55.0,5.14,7.185,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.26,60.7,56.0,4.13,6.392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.29,64.4,54.0,4.21,6.223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,60.7,59.0,4.59,6.653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,62.2,59.0,6.41,8.645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.18,61.3,55.6,6.79,8.596,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.75,62.0,58.0,5.81,8.056,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,61.2,62.0,6.35,8.932,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,60.8,57.0,5.79,8.036,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,62.5,58.0,5.73,7.712,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,63.4,58.0,5.64,8.195,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.5,56.0,4.4,6.107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,61.9,55.0,6.21,8.297,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.21,59.3,59.0,6.97,8.587,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.5,55.0,4.33,6.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,58.9,59.0,6.54,8.113,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,59.9,58.0,4.83,6.984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.17,60.4,56.0,8.43,9.763,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.85,59.2,64.0,6.13,7.679,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,63.0,56.0,5.71,7.447,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.03,62.3,56.0,6.45,8.416,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,60.6,59.0,5.8,7.717,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.42,62.2,56.0,4.77,6.938,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,62.6,58.0,6.4,8.668,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,62.5,57.0,8.01,9.774,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,63.1,59.0,6.09,8.014,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.51,62.6,58.0,7.27,9.319,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.92,63.6,57.0,6.14,8.315,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.27,62.6,59.0,6.88,8.616,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.67,62.1,54.0,5.61,7.346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,61.5,56.0,5.71,7.74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.97,61.0,59.0,6.36,8.413,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.6,62.8,61.0,5.41,7.653,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.88,60.2,64.0,6.22,7.856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,60.6,61.0,6.63,8.464,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.6,62.0,4.3,6.292,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.0,59.0,4.32,6.599,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28,61.7,57.0,4.23,6.659,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,62.2,57.0,5.1,7.271,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
