carat,depth,table,x,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.2,60.3,58.0,6.82,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.22,62.6,57.0,6.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.38,61.8,59.0,4.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,62.0,57.0,4.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.11,63.7,58.0,6.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,60.2,58.0,6.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.36,64.3,59.0,6.93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.4,59.0,4.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,62.6,58.0,6.74,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.11,62.9,59.0,6.59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,61.7,55.0,4.37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,65.2,58.0,5.49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,59.8,59.0,6.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,61.9,56.0,6.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,61.6,58.0,4.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,62.3,56.0,4.81,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,62.3,58.0,5.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,61.0,57.0,4.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.96,62.6,59.0,6.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,55.4,62.0,6.63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.2,56.0,4.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,56.6,59.0,4.82,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.5,62.4,55.0,5.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,62.0,57.0,4.54,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.2,63.0,57.0,6.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.7,62.0,4.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,63.5,57.0,7.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.03,62.2,54.0,6.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.03,59.3,58.0,6.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.09,61.1,55.0,6.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,59.4,60.0,5.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.03,60.8,57.0,8.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,59.8,66.0,5.18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.9,55.0,4.54,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.5,60.4,57.0,7.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,62.8,55.0,3.93,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.33,60.9,57.0,4.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,63.7,56.0,4.27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.24,61.2,55.0,4.03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,60.0,60.0,4.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.9,54.0,6.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,59.2,58.0,5.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,63.2,60.0,6.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.3,60.9,60.0,7.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,63.7,55.0,4.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,60.4,59.0,5.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,61.9,56.0,4.39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,64.6,60.0,6.23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.0,58.0,5.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.32,62.1,55.0,6.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,63.4,55.0,4.46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,60.8,57.0,7.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.26,62.5,58.0,6.92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7,60.9,60.0,5.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.29,60.9,57.0,4.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.52,62.0,60.0,7.31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.74,62.5,56.0,5.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.6,62.0,4.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.24,62.4,58.0,6.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.1,61.0,6.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,64.2,62.0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.8,53.0,4.55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7,62.3,61.0,5.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,62.1,56.0,4.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.1,56.0,4.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.23,62.0,57.0,6.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.25,62.2,57.0,6.92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.54,61.3,56.0,5.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53,61.6,57.0,5.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.14,62.2,56.0,6.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.34,61.8,57.0,4.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,60.8,63.0,5.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.04,62.4,58.0,8.17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.31,61.5,59.0,4.35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,63.5,58.0,4.64,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.03,62.9,53.0,6.45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.41,62.4,54.0,4.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,63.8,60.0,7.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.39,61.2,60.0,8.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,62.7,57.0,4.31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.71,62.0,59.0,5.68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.55,61.8,57.0,5.23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.9,56.0,4.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.97,60.7,55.0,6.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.79,59.8,61.0,7.87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,62.2,56.0,5.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.43,62.4,56.0,4.81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.41,61.7,57.0,4.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.36,60.4,60.0,4.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.61,62.5,58.0,7.51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.63,61.9,57.0,7.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,63.3,56.0,5.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.38,60.0,62.0,4.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.0,60.0,6.36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,61.0,57.0,5.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.43,61.0,57.0,4.81,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.06,59.4,59.0,6.68,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,62.1,55.0,4.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.2,56.0,6.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,63.4,60.0,7.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.72,62.0,57.0,7.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,62.3,56.0,6.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.35,60.7,56.0,4.62,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.01,63.3,54.0,6.34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,62.0,62.0,4.24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.6,55.0,5.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.36,60.1,57.0,4.62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.77,61.3,59.0,7.83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.36,61.5,56.0,7.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,59.3,59.0,4.42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.3,60.2,59.0,7.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.51,61.2,60.0,7.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.58,62.0,54.0,5.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.18,60.8,57.0,6.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,63.5,55.0,5.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,64.4,58.0,6.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.27,61.7,57.0,4.21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.39,62.0,56.0,4.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.96,60.6,60.0,6.47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,61.6,56.0,6.22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.25,64.4,58.0,6.82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,60.8,56.0,4.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.76,62.3,57.0,5.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,57.7,61.0,6.34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.4,56.0,5.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.7,60.7,56.0,7.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,60.7,56.0,5.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.35,62.2,56.0,4.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.09,62.2,56.0,6.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.74,61.9,59.1,5.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,56.9,61.0,6.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.7,53.0,5.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.15,61.4,57.0,6.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,61.2,56.0,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,60.5,59.0,4.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.73,62.2,59.0,7.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.01,62.9,58.0,6.35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.76,62.7,57.0,5.82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.16,61.9,57.0,6.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,60.9,55.0,4.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,62.0,54.0,4.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,62.1,56.0,6.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.35,59.8,59.0,7.26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.22,59.9,56.0,7.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,60.5,58.0,4.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,60.7,56.0,5.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,63.0,60.0,6.36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.96,68.9,59.0,6.09,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.41,62.9,54.0,4.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,62.2,59.0,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,63.3,54.0,5.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,61.1,59.0,4.44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.83,62.1,57.0,6.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.42,62.8,56.0,4.76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.27,63.1,57.0,6.88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,62.2,55.0,4.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.41,61.9,55.0,4.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,62.7,54.0,5.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,60.1,57.0,5.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.56,61.2,57.0,5.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.92,60.9,59.0,6.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,59.2,58.0,5.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,61.8,54.0,4.36,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.02,60.4,57.0,6.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.47,60.0,59.0,5.07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,60.5,59.0,5.83,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.5,55.9,4.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,62.3,57.0,5.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,59.7,59.0,4.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,59.5,63.0,6.62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33,62.9,59.0,4.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.35,60.6,57.0,4.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.51,60.8,54.0,7.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.91,63.7,59.0,6.13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.13,60.1,57.0,6.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.02,63.2,61.0,6.37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.2,58.0,6.37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.34,61.9,55.5,4.49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.46,65.6,58.0,4.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.2,62.5,56.0,6.66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.11,61.6,57.0,6.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.72,62.2,59.9,5.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.71,62.7,57.0,5.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.38,62.5,60.0,4.64,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,62.3,55.0,4.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.45,60.6,59.0,4.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.1,57.0,4.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.2,57.0,4.87,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.09,61.9,55.0,6.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.0,57.0,4.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,61.9,55.7,4.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,64.2,55.0,6.09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.3,58.0,5.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,62.5,56.0,4.14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.58,62.6,59.0,7.47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,60.3,56.0,6.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,60.8,59.0,7.34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23,61.5,55.0,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,59.5,62.0,6.45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.0,62.0,4.32,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,64.3,53.0,6.34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,62.8,57.0,4.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.56,61.3,55.0,5.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.05,62.4,58.0,8.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.4,60.0,5.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,61.7,61.0,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.51,59.6,63.0,7.34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.77,61.3,60.0,5.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.52,63.4,59.0,7.32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,61.6,54.0,7.38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.7,63.9,56.0,7.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.52,62.6,60.0,7.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,63.2,58.0,5.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,61.6,55.0,4.43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,62.3,56.0,5.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.26,61.9,55.0,4.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.92,62.5,60.0,6.19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,65.7,57.0,5.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.01,58.7,59.0,8.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,62.1,56.0,6.44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.05,63.3,58.0,6.42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,61.9,54.0,4.39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.5,56.0,6.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,60.0,57.0,6.53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.6,54.0,4.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,60.1,60.0,4.32,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.62,62.0,56.0,5.46,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,63.2,58.0,4.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.1,59.0,6.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,60.1,57.0,5.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.4,58.0,6.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.75,59.7,62.0,5.89,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,59.4,62.0,6.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.08,62.3,56.0,6.55,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,63.4,58.0,6.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.57,62.2,55.0,5.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,64.1,58.0,6.74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,62.6,57.0,5.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,62.5,59.0,4.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.13,62.5,57.0,6.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,61.6,55.0,4.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.9,58.0,4.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.72,62.4,55.0,5.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,61.8,54.0,4.34,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.52,61.9,55.0,5.17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.36,61.4,55.9,4.58,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.7,60.1,57.0,7.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
