carat,depth,table,x,y,z,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.01,60.6,56.0,6.53,6.48,3.94,9.287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,61.8,63.0,6.14,6.19,3.81,8.609,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.43,63.4,56.0,4.79,4.77,3.03,6.825,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.0,54.0,4.6,4.64,2.82,6.616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.5,53.0,6.32,6.4,4.04,8.475,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.6,60.0,60.0,7.55,7.59,4.54,9.259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,62.7,60.0,4.28,4.24,2.67,6.515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46,62.5,57.0,4.89,4.94,3.07,7.273,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.23,61.3,61.0,3.94,3.99,2.43,6.198,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.71,62.2,55.0,5.68,5.74,3.56,8.021,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.58,62.2,61.0,5.33,5.25,3.29,7.399,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,61.4,57.0,5.2,5.22,3.2,7.685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.56,61.5,55.0,5.33,5.37,3.29,7.388,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.3,61.3,58.0,8.53,8.46,5.21,9.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,62.4,56.0,4.35,4.33,2.71,6.596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,63.9,57.0,4.65,4.71,2.99,6.433,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,61.4,58.0,6.81,6.77,4.17,8.662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.34,61.8,56.0,4.47,4.49,2.77,6.568,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.26,62.2,55.0,4.09,4.13,2.55,6.405,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.51,59.9,58.0,7.53,7.46,4.49,9.156,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,59.8,58.0,5.19,5.15,3.09,7.465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,61.1,59.0,6.53,6.47,3.97,8.474,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,60.3,54.0,4.56,4.53,2.74,6.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.7,57.0,5.3,5.32,3.27,7.638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.7,59.0,4.82,4.78,2.96,7.107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.51,61.1,60.0,7.36,7.33,4.49,9.289,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.63,61.5,56.0,5.52,5.53,3.4,7.583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,56.0,4.34,4.36,2.69,6.799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.51,61.5,56.0,5.16,5.11,3.16,7.523,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.73,63.0,60.0,5.68,5.72,3.59,8.191,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,61.6,58.0,6.12,6.26,3.81,8.312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.91,62.2,55.0,7.9,7.94,4.93,9.449,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.34,62.4,57.0,4.47,4.5,2.8,6.168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,61.5,56.0,6.41,6.47,3.96,8.659,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,60.3,61.0,5.14,5.2,3.12,6.948,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,62.3,62.0,6.4,6.44,4.0,8.364,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,59.1,61.0,6.44,6.39,3.79,8.313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,62.4,58.0,4.28,4.34,2.69,6.299,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.01,63.9,60.0,9.06,9.01,5.77,9.811,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.45,58.1,61.2,5.02,5.07,2.93,7.051,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,62.6,55.0,4.41,4.38,2.75,6.347,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.1,60.4,61.0,6.73,6.69,4.05,8.369,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.11,62.3,58.0,6.65,6.61,4.13,8.467,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.38,61.5,55.1,4.66,4.7,2.88,6.555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8,62.9,60.0,5.89,5.94,3.72,8.161,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.0,58.0,4.36,4.33,2.65,6.594,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,61.0,58.0,6.48,6.51,3.96,8.402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,64.3,57.0,7.12,7.0,4.54,9.075,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.35,61.4,55.0,4.54,4.58,2.8,6.232,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,61.8,61.0,4.32,4.36,2.68,6.299,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,60.5,60.0,4.31,4.29,2.6,6.738,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.52,62.9,53.3,7.31,7.36,4.61,9.658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.21,62.0,55.0,6.84,6.88,4.25,9.136,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.2,60.0,4.24,4.28,2.65,6.043,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.1,62.7,57.0,6.57,6.63,4.14,9.293,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.6,58.3,61.0,9.05,8.94,5.24,9.753,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.53,61.5,58.0,5.24,5.2,3.21,7.579,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.46,58.7,60.0,5.08,5.15,3.0,7.281,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,65.0,58.0,3.89,3.93,2.54,6.198,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,62.9,58.0,4.26,4.29,2.69,6.103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,63.0,58.0,4.66,4.7,2.95,6.447,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.39,58.8,62.0,4.77,4.79,2.81,6.912,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.03,61.8,57.0,8.07,8.14,5.01,9.634,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.52,60.8,61.0,7.39,7.26,4.45,9.325,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,61.3,59.0,6.5,6.46,3.97,8.329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,63.2,57.0,4.68,4.66,2.95,6.751,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,62.4,55.0,6.11,6.17,3.83,8.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.51,62.1,55.0,7.38,7.33,4.56,9.581,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.03,62.1,57.0,6.48,6.41,4.0,8.724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.08,62.8,56.0,6.48,6.6,4.11,8.452,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.04,63.9,55.0,6.49,6.4,4.12,8.803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,62.3,58.0,4.37,4.4,2.73,6.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,61.9,59.0,6.45,6.41,3.98,8.983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,62.8,59.0,4.24,4.29,2.68,6.314,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.41,61.3,58.0,4.74,4.79,2.92,6.841,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.25,62.7,57.0,6.82,6.86,4.29,8.587,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,62.8,55.0,4.73,4.7,2.96,6.981,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,61.1,56.0,5.84,5.82,3.56,7.686,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.41,62.6,57.0,4.73,4.72,2.96,6.876,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.05,60.9,61.0,6.61,6.55,4.01,8.282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,60.9,55.0,5.26,5.29,3.21,6.996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.29,61.8,59.0,8.44,8.51,5.24,9.802,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,58.0,57.0,5.93,6.01,3.46,7.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,62.4,56.0,4.83,4.79,3.0,6.924,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.9,56.0,4.56,4.55,2.82,6.921,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,61.4,55.0,4.56,4.59,2.81,6.951,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,62.9,56.0,6.32,6.3,3.97,8.146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.24,61.4,60.0,3.98,4.0,2.45,5.922,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,61.1,59.0,6.24,6.2,3.8,8.199,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,61.7,55.0,5.2,5.24,3.22,7.125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,63.1,59.0,5.02,4.96,3.15,7.074,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.4,54.0,4.34,4.39,2.68,6.507,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.4,57.0,4.77,4.84,3.0,6.697,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,60.4,59.0,7.44,7.39,4.48,8.634,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.05,62.1,58.0,6.54,6.5,4.05,8.862,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.8,60.0,4.35,4.39,2.7,6.522,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.22,61.7,56.0,6.87,6.91,4.25,9.316,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.59,61.2,57.8,7.5,7.52,4.6,9.307,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,60.8,59.0,5.08,5.11,3.1,7.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.33,61.3,55.0,4.48,4.49,2.75,6.878,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,62.0,54.7,4.39,4.42,2.73,6.091,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.24,60.4,59.0,6.97,6.93,4.2,8.814,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.91,60.5,59.0,6.26,6.34,3.81,8.291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,60.6,59.0,6.48,6.42,3.91,8.719,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,60.8,56.0,4.35,4.37,2.65,6.372,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.23,61.8,58.0,3.94,3.92,2.43,6.522,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.73,61.7,56.0,7.64,7.7,4.73,9.473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.23,62.1,59.0,6.83,6.79,4.23,8.471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.34,61.7,56.0,4.49,4.52,2.78,6.39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.58,62.1,59.0,7.43,7.46,4.62,9.436,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.34,61.7,56.0,4.53,4.48,2.78,6.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.92,63.3,57.0,6.22,6.17,3.92,8.185,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,63.6,60.0,8.03,7.95,5.08,9.707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.3,61.9,57.0,7.01,6.95,4.32,8.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,62.0,57.0,4.42,4.38,2.73,6.985,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.45,61.4,60.0,4.93,4.87,3.01,6.851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,63.3,54.0,4.39,4.36,2.77,6.579,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.02,61.3,58.0,8.09,8.05,4.95,9.493,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,62.5,58.0,4.72,4.69,2.94,7.026,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.78,64.9,55.2,5.75,5.82,3.76,7.784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.28,58.9,57.0,7.13,7.17,4.21,9.416,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.55,62.0,55.0,5.29,5.26,3.27,7.591,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.51,61.0,60.0,5.18,5.15,3.15,7.431,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.18,63.5,57.0,6.75,6.8,4.3,8.469,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,61.9,58.0,5.63,5.67,3.5,7.714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,60.8,58.0,6.59,6.54,3.99,8.61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,61.0,57.0,6.57,6.6,4.02,8.864,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.25,59.8,55.0,7.07,7.01,4.21,8.421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,63.0,56.0,4.28,4.23,2.68,6.654,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.73,58.1,62.0,5.92,5.93,3.44,7.692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.1,56.0,4.34,4.37,2.66,6.609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,60.1,61.0,4.41,4.44,2.66,6.261,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.74,60.4,56.0,5.86,5.83,3.53,7.774,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.06,58.7,60.0,6.65,6.71,3.92,8.254,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.51,59.4,60.0,5.18,5.23,3.09,7.742,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,61.5,57.0,5.08,5.1,3.13,7.438,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.7,56.0,5.12,5.05,3.19,7.159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,68.3,58.0,5.98,5.95,4.08,8.369,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.55,60.1,58.0,7.5,7.55,4.52,9.373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.3,54.0,5.75,5.78,3.59,7.782,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,67.1,59.0,6.16,6.09,4.11,8.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,61.3,56.0,6.88,6.85,4.21,9.188,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,60.4,58.0,6.47,6.5,3.92,8.556,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,62.1,58.0,4.43,4.4,2.74,6.447,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,61.8,58.0,5.76,5.71,3.54,7.731,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,61.2,55.0,4.46,4.36,2.7,6.848,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,61.6,60.0,6.19,6.21,3.82,8.265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.2,60.2,57.0,6.87,6.94,4.15,9.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.06,62.1,57.0,6.54,6.5,4.05,9.118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.46,62.6,58.0,4.91,4.96,3.09,7.127,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,59.9,57.0,5.83,5.86,3.5,8.191,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,61.6,60.0,4.28,4.33,2.65,6.265,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.07,61.6,56.0,5.729163267828451,6.62,3.5373506365097027,8.508,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.5,55.0,4.4,4.42,2.71,6.469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.53,61.6,57.0,7.4,7.3,4.53,9.501,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1,59.3,62.0,6.75,6.7,3.99,8.093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.52,59.9,57.0,5.28,5.24,3.15,7.811,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,65.6,57.0,6.04,6.01,3.95,8.014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.57,63.1,54.0,5.3,5.28,3.34,7.177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.84,62.9,55.0,5.99,6.12,3.8,7.857,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,63.1,58.0,4.23,4.27,2.68,6.196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,63.1,59.0,6.34,6.3,3.99,8.568,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,62.4,59.0,7.26,7.36,4.56,9.596,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.76,61.8,54.0,5.9,5.87,3.64,8.385,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,63.7,55.0,4.33,4.31,2.75,6.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.65,60.0,60.4,5.6,5.7,3.39,7.715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.68,58.7,60.0,5.8,5.76,3.39,7.443,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,63.1,57.0,5.74,5.71,3.61,7.913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.56,61.2,59.0,7.43,7.5,4.57,9.249,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,60.4,56.0,4.37,4.34,2.63,6.654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1,61.7,57.0,6.67,6.65,4.11,9.021,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5,64.2,56.0,7.2,7.26,4.64,8.876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.8,56.0,5.2,5.22,3.22,7.423,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.92,61.5,60.0,6.19,6.26,3.83,8.247,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,63.1,56.0,5.07,5.1,3.21,7.174,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.6,54.0,6.44,6.36,4.07,8.207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,60.8,59.0,4.82,4.76,2.91,7.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.6,58.0,4.66,4.63,2.86,7.136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.57,62.1,56.0,5.3,5.33,3.3,7.523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.23,61.3,59.0,3.91,3.99,2.42,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.78,61.1,56.0,5.95,5.97,3.64,7.682,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,62.1,58.0,6.38,6.43,3.98,8.793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,61.9,57.0,4.3,4.32,2.67,6.654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.4,61.6,56.0,4.76,4.79,2.94,6.836,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.55,61.4,55.0,7.41,7.49,4.58,9.048,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,63.6,56.0,4.72,4.74,3.01,6.738,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,59.8,58.0,6.26,6.21,3.73,8.317,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.6,57.0,4.33,4.3,2.7,6.596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,60.0,57.0,5.44,5.42,3.26,7.697,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.73,62.1,54.0,5.79,5.8,3.6,7.752,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,62.1,55.0,5.72,5.75,3.56,8.103,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,61.3,54.0,5.51,5.59,3.4,7.946,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.88,63.2,56.0,6.04,6.09,3.83,8.091,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.05,61.7,57.0,6.52,6.55,4.03,8.653,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.14,62.4,55.0,6.71,6.64,4.17,9.161,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.33,65.0,57.0,6.93,6.89,4.49,8.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.52,61.1,59.0,7.45,7.38,4.53,9.312,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.05,62.8,57.0,6.45,6.49,4.06,8.777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,60.1,59.0,4.62,4.66,2.78,6.715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.33,63.2,56.0,8.44,8.35,5.31,9.51,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.3,56.0,5.21,5.24,3.2,7.737,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,60.0,62.0,4.44,4.4,2.65,6.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,62.4,57.0,4.31,4.35,2.7,6.075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
